1.049291  -2.429828    -0.598149    -0.000018  0.137830  -0.558943  -0.000035  
1.055574  -2.428959    -0.601661    -0.000018  0.138639  -0.558744  -0.000035  
1.061857  -2.428086    -0.605171    -0.000019  0.139448  -0.558543  -0.000035  
1.068141  -2.427207    -0.608680    -0.000019  0.140256  -0.558341  -0.000036  
1.074424  -2.426323    -0.612187    -0.000019  0.141064  -0.558139  -0.000036  
1.080707  -2.425434    -0.615693    -0.000019  0.141872  -0.557934  -0.000036  
1.086990  -2.424540    -0.619198    -0.000019  0.142679  -0.557729  -0.000036  
1.093273  -2.423641    -0.622702    -0.000020  0.143486  -0.557523  -0.000036  
1.099557  -2.422737    -0.626204    -0.000020  0.144293  -0.557315  -0.000037  
1.105840  -2.421828    -0.629705    -0.000020  0.145099  -0.557106  -0.000037  
1.112123  -2.420914    -0.633205    -0.000020  0.145905  -0.556896  -0.000037  
1.118406  -2.419995    -0.636704    -0.000021  0.146711  -0.556685  -0.000037  
1.124689  -2.419070    -0.640201    -0.000021  0.147517  -0.556473  -0.000038  
1.130972  -2.418141    -0.643696    -0.000021  0.148322  -0.556260  -0.000038  
1.137256  -2.417206    -0.647191    -0.000021  0.149127  -0.556045  -0.000038  
1.143539  -2.416267    -0.650684    -0.000022  0.149932  -0.555829  -0.000038  
1.149822  -2.415322    -0.654176    -0.000022  0.150736  -0.555613  -0.000038  
1.156105  -2.414373    -0.657666    -0.000022  0.151540  -0.555394  -0.000039  
1.162388  -2.413418    -0.661155    -0.000022  0.152343  -0.555175  -0.000039  
1.168671  -2.412458    -0.664642    -0.000023  0.153147  -0.554955  -0.000039  
1.174955  -2.411494    -0.668129    -0.000023  0.153950  -0.554733  -0.000039  
1.181238  -2.410524    -0.671613    -0.000023  0.154752  -0.554511  -0.000039  
1.187521  -2.409549    -0.675097    -0.000023  0.155555  -0.554287  -0.000040  
1.193804  -2.408569    -0.678579    -0.000024  0.156357  -0.554062  -0.000040  
1.200087  -2.407584    -0.682059    -0.000024  0.157158  -0.553836  -0.000040  
1.206371  -2.406594    -0.685538    -0.000024  0.157960  -0.553608  -0.000040  
1.212654  -2.405599    -0.689016    -0.000024  0.158761  -0.553380  -0.000040  
1.218937  -2.404599    -0.692492    -0.000025  0.159561  -0.553150  -0.000041  
1.225220  -2.403594    -0.695967    -0.000025  0.160362  -0.552919  -0.000041  
1.231503  -2.402584    -0.699441    -0.000025  0.161162  -0.552687  -0.000041  
1.237786  -2.401569    -0.702913    -0.000025  0.161961  -0.552454  -0.000041  
1.244070  -2.400549    -0.706383    -0.000026  0.162761  -0.552220  -0.000042  
1.250353  -2.399523    -0.709852    -0.000026  0.163560  -0.551984  -0.000042  
1.256636  -2.398493    -0.713319    -0.000026  0.164358  -0.551748  -0.000042  
1.262919  -2.397458    -0.716785    -0.000026  0.165157  -0.551510  -0.000042  
1.269202  -2.396418    -0.720250    -0.000027  0.165955  -0.551271  -0.000042  
1.275486  -2.395373    -0.723713    -0.000027  0.166752  -0.551031  -0.000043  
1.281769  -2.394322    -0.727174    -0.000027  0.167549  -0.550790  -0.000043  
1.288052  -2.393267    -0.730634    -0.000027  0.168346  -0.550548  -0.000043  
1.294335  -2.392207    -0.734093    -0.000028  0.169143  -0.550304  -0.000043  
1.300618  -2.391142    -0.737550    -0.000028  0.169939  -0.550059  -0.000043  
1.306901  -2.390071    -0.741005    -0.000028  0.170735  -0.549814  -0.000044  
1.313185  -2.388996    -0.744459    -0.000028  0.171530  -0.549567  -0.000044  
1.319468  -2.387916    -0.747911    -0.000029  0.172326  -0.549318  -0.000044  
1.325751  -2.386831    -0.751362    -0.000029  0.173120  -0.549069  -0.000044  
1.332034  -2.385740    -0.754811    -0.000029  0.173915  -0.548819  -0.000044  
1.338317  -2.384645    -0.758258    -0.000030  0.174709  -0.548567  -0.000045  
1.344601  -2.383545    -0.761704    -0.000030  0.175502  -0.548315  -0.000045  
